-641,4472899.205,9676105.373,10874491.02
-5760,7592442.165,8922123.136,14166519.23
-5780,7592442.165,8922123.136,14166519.23
-6210,7592442.165,8922123.136,14166519.23
-5970,7592442.165,22840635.23,14166519.23
-6040,7592442.165,22840635.23,14166519.23
-6070,7592442.165,54648004.21,14166519.23
-6070,7592442.165,100652701.6,17735814.59
-6110,7592442.165,22840635.23,14166519.23
-6150,7592442.165,47119962.81,14166519.23
-5890,7592442.165,8922123.136,14166519.23
-5910,9704760.699,22840635.23,14166519.23
-5950,7592442.165,22840635.23,14166519.23
-5960,7592442.165,22840635.23,14166519.23
-5970,7592442.165,47119962.81,14166519.23
-5980,7592442.165,47119962.81,14166519.23
-5990,7592442.165,100652701.6,17735814.59
-5990,7592442.165,54648004.21,14166519.23
-6020,7592442.165,8922123.136,14166519.23
-6030,7592442.165,8922123.136,14166519.23
-6040,7592442.165,8922123.136,14166519.23
-6520,9704760.699,8922123.136,14166519.23
-6280,7592442.165,22840635.23,14166519.23
-6390,7592442.165,22840635.23,14166519.23
-6390,7592442.165,62733678.3,14166519.23
-6440,7592442.165,111526539.2,17735814.59
-6440,9704760.699,47119962.81,14166519.23
-6510,9704760.699,54648004.21,14166519.23
-6250,9704760.699,22840635.23,14166519.23
-6270,7592442.165,22840635.23,14166519.23
-6270,7592442.165,22840635.23,14166519.23
-6270,7592442.165,22840635.23,14166519.23
-6310,7592442.165,54648004.21,14166519.23
-6330,7592442.165,54648004.21,14166519.23
-6340,7592442.165,111526539.2,17735814.59
-6360,7592442.165,62733678.3,14166519.23
-6380,7592442.165,22840635.23,14166519.23
-6380,7592442.165,8922123.136,14166519.23
-6380,7592442.165,8922123.136,14166519.23
-6840,7592442.165,8922123.136,14166519.23
-6620,7592442.165,22840635.23,14166519.23
-6780,7592442.165,22840635.23,14166519.23
-6780,7592442.165,71376985.09,14166519.23
-6790,7592442.165,9.37E+11,17735814.59
-6820,8156769.646,62733678.3,14166519.23
-6830,7592442.165,62733678.3,14166519.23
-6550,7592442.165,22840635.23,14166519.23
-6580,7592442.165,22840635.23,14166519.23
-6610,7592442.165,22840635.23,14166519.23
-6620,7592442.165,22840635.23,14166519.23
-6630,9704760.699,62733678.3,14166519.23
-6650,11215421.95,62733678.3,14166519.23
-6660,7592442.165,9.37E+11,17735814.59
-6660,7592442.165,71376985.09,14166519.23
-6680,7592442.165,22840635.23,14166519.23
-6700,7592442.165,8922123.136,14166519.23
-6760,7592442.165,8922123.136,14166519.23
-7210,8495908.757,8922123.136,14166519.23
-6940,7592442.165,22840635.23,14166519.23
-7170,7592442.165,22840635.23,14166519.23
-7170,8495908.757,80577924.57,14166519.23
-7180,8495908.757,1.19E+12,17735814.59
-7190,8862178.997,62733678.3,14166519.23
-7210,9704760.699,62733678.3,14166519.23
-6840,9704760.699,22840635.23,14166519.23
-6900,8495908.757,22840635.23,14166519.23
-6900,7592442.165,22840635.23,14166519.23
-6930,7592442.165,22840635.23,14166519.23
-7030,7592442.165,62733678.3,14166519.23
-7030,11215421.95,62733678.3,14166519.23
-7040,7592442.165,1.19E+12,17735814.59
-7090,7592442.165,80577924.57,14166519.23
-7110,8495908.757,22840635.23,14166519.23
-7120,7592442.165,22840635.23,14166519.23
-7130,7592442.165,8922123.136,14166519.23
-7730,8862178.997,8922123.136,14166519.23
-7360,8495908.757,22840635.23,14166519.23
-7570,8862178.997,22840635.23,14166519.23
-7570,8862178.997,4.22E+11,14166519.23
-7590,8495908.757,1.48E+12,17735814.59
-7640,8862178.997,71376985.09,14166519.23
-7690,8862178.997,71376985.09,14166519.23
-7220,8495908.757,22840635.23,14166519.23
-7240,8495908.757,47119962.81,14166519.23
-7260,7592442.165,47119962.81,14166519.23
-7350,9704760.699,22840635.23,14166519.23
-7410,8495908.757,71376985.09,14166519.23
-7430,8495908.757,71376985.09,14166519.23
-7480,9255580.365,1.48E+12,17735814.59
-7490,8495908.757,4.22E+11,14166519.23
-7500,8495908.757,22840635.23,14166519.23
-7510,8495908.757,22840635.23,14166519.23
-7510,9676112.863,8922123.136,14166519.23
-8250,9255580.365,8922123.136,14166519.23
-7920,8862178.997,22840635.23,14166519.23
-8070,9704760.699,40149554.11,14166519.23
-8090,10123776.49,5.11E+11,14166519.23
-8210,9255580.365,1.79E+12,17735814.59
-8220,9255580.365,80577924.57,14166519.23
-8240,9255580.365,80577924.57,14166519.23
-7820,8862178.997,22840635.23,14166519.23
-7830,9255580.365,54648004.21,14166519.23
-7870,8862178.997,54648004.21,14166519.23
-7920,9704760.699,22840635.23,14166519.23
-7920,8862178.997,80577924.57,14166519.23
-7970,8862178.997,1.79E+12,14166519.23
-7980,9255580.365,1.79E+12,17735814.59
-7980,9255580.365,5.11E+11,14166519.23
-7980,8862178.997,22840635.23,14166519.23
-8030,9255580.365,22840635.23,14166519.23
-8060,9255580.365,8922123.136,14166519.23
-8770,9676112.863,8922123.136,14166519.23
-8380,9676112.863,22840635.23,14166519.23
-8620,9676112.863,40149554.11,14166519.23
-8700,9676112.863,7.10E+11,14166519.23
-8710,9676112.863,8.26E+11,24010520.74
-8750,9676112.863,4.47E+11,14166519.23
-8770,11215421.95,4.47E+11,14166519.23
-8250,9255580.365,22840635.23,14166519.23
-8330,9676112.863,62733678.3,14166519.23
-8360,9676112.863,62733678.3,14166519.23
-8380,9676112.863,22840635.23,14166519.23
-8460,9255580.365,4.47E+11,14166519.23
-8480,9676112.863,4.47E+11,14166519.23
-8510,9676112.863,8.26E+11,24010520.74
-8580,9676112.863,7.10E+11,14166519.23
-8580,9676112.863,22840635.23,14166519.23
-8600,9255580.365,22840635.23,14166519.23
-8620,11215421.95,8922123.136,14166519.23
-9330,10598571.24,8922123.136,14166519.23
-8900,10123776.49,40149554.11,14166519.23
-9180,10123776.49,40149554.11,14166519.23
-9180,10123776.49,7.10E+11,14166519.23
-9230,10912095.93,8.26E+11,24010520.74
-9300,10123776.49,5.40E+11,14166519.23
-9330,11215421.95,5.40E+11,14166519.23
-8780,9676112.863,40149554.11,14166519.23
-8780,10123776.49,62733678.3,14166519.23
-8840,9676112.863,62733678.3,14166519.23
-8850,9676112.863,40149554.11,14166519.23
-8970,10627219.08,5.40E+11,14166519.23
-8990,9676112.863,5.40E+11,14166519.23
-9000,9676112.863,8.26E+11,24010520.74
-9040,10123776.49,7.10E+11,14166519.23
-9130,10123776.49,40149554.11,14166519.23
-9130,10123776.49,22840635.23,14166519.23
-9170,10123776.49,8922123.136,14166519.23
-9990,11100497.13,0,0
-9490,11215421.95,0,0
-9750,10598571.24,77931132.76,17598408.4
-9760,10598571.24,1.54E+12,17598408.4
-9770,10598571.24,1.48E+12,29827153.94
-9970,10598571.24,9.26E+11,17598408.4
-9980,11100497.13,0,#VÄRDEFEL!
-9370,10123776.49,0,#VÄRDEFEL!
-9380,10123776.49,0,#VÄRDEFEL!
-9410,10123776.49,0,#VÄRDEFEL!
-9440,10123776.49,0,#VÄRDEFEL!
-9500,11563243.03,0,#VÄRDEFEL!
-9580,10598571.24,0,0
-9580,10598571.24,1.48E+12,29827153.94
-9580,10598571.24,1.54E+12,17598408.4
-9590,10598571.24,77931132.76,17598408.4
-9690,10598571.24,49875924.97,17598408.4
-9740,10598571.24,11083538.88,17598408.4
-10600,11629554.14,9273981.513,14725198.87
-10160,10598571.24,56803136.77,14725198.87
-10430,11629554.14,74191852.11,14725198.87
-10500,12185742.28,9.74E+11,14725198.87
-10500,11100497.13,1.59E+12,24957414.52
-10500,-,7.75E+11,14725198.87
-10500,11929513.27,166931667.2,43743487.02
-10010,11100497.13,166931667.2,43743487.02
-10040,11215421.95,166931667.2,43743487.02
-10050,11100497.13,166931667.2,43743487.02
-10110,11629554.14,166931667.2,43743487.02
-10180,11100497.13,166931667.2,43743487.02
-10210,11215421.95,7.75E+11,14725198.87
-10250,11100497.13,1.59E+12,24957414.52
-10270,11563243.03,9.74E+11,14725198.87
-10360,11100497.13,74191852.11,14725198.87
-10390,11100497.13,48978214.87,14725198.87
-10390,11629554.14,9273981.513,14725198.87
-11400,-,9273981.513,14725198.87
-10800,11929513.27,56803136.77,14725198.87
-11100,-,74191852.11,14725198.87
-11100,12743447.13,9.74E+11,14725198.87
-11100,12743447.13,1.59E+12,24957414.52
-11300,-,8.93E+11,14725198.87
-11400,12185742.28,166931667.2,43743487.02
-10700,11215421.95,166931667.2,43743487.02
-10700,11629554.14,166931667.2,43743487.02
-10800,-,166931667.2,43743487.02
-10800,-,166931667.2,43743487.02
-10800,11929513.27,166931667.2,43743487.02
-10900,11215421.95,8.93E+11,14725198.87
-10900,11629554.14,1.59E+12,24957414.52
-11000,12185742.28,9.74E+11,14725198.87
-11000,11629554.14,74191852.11,14725198.87
-11000,11629554.14,48978214.87,14725198.87
-11000,-,9273981.513,14725198.87
-12300,13665905.51,9273981.513,14725198.87
-11600,-,74191852.11,14725198.87
-12100,-,4.54E+11,14725198.87
-12200,12743447.13,1.24E+12,14725198.87
-12200,12769061.56,2.00E+12,24957414.52
-12200,-,1.15E+12,14725198.87
-12300,12769061.56,166931667.2,43743487.02
-11400,12743447.13,166931667.2,43743487.02
-11500,11215421.95,166931667.2,43743487.02
-11500,13379511.95,166931667.2,43743487.02
-11600,12185742.28,166931667.2,43743487.02
-11700,12743447.13,166931667.2,43743487.02
-11700,13379511.95,1.15E+12,14725198.87
-11800,12769061.56,2.00E+12,24957414.52
-11800,-,2.00E+12,14725198.87
-11900,-,2.00E+12,14725198.87
-11900,13191110.76,2.00E+12,14725198.87
-12100,12769061.56,9273981.513,14725198.87
-13400,14681806.14,23741392.67,14725198.87
-12600,13379511.95,2.00E+12,14725198.87
-13000,-,2.00E+12,14725198.87
-13100,13665905.51,2.00E+12,14725198.87
-13200,14017093.48,2.00E+12,24957414.52
-13200,-,2.00E+12,14725198.87
-13300,14017093.48,2.00E+12,43743487.02
-12400,13191110.76,2.00E+12,43743487.02
-12400,-,2.00E+12,43743487.02
-12500,-,2.00E+12,43743487.02
-12600,13379511.95,2.00E+12,43743487.02
-12700,13379511.95,2.00E+12,43743487.02
-12700,13379511.95,2.00E+12,14725198.87
-12700,-,2.00E+12,24957414.52
-12900,13665905.51,1.24E+12,14725198.87
-12900,-,4.54E+11,14725198.87
-13000,13379511.95,56803136.77,14725198.87
-13000,13379511.95,23741392.67,14725198.87
-14700,-,23741392.67,14725198.87
-13600,-,83755645.54,14725198.87
-14500,15373649.93,6.51E+11,14725198.87
-14500,15373649.93,1.38E+12,14725198.87
-14600,15253076.55,2.60E+12,24957414.52
-14600,-,1.38E+12,14725198.87
-14600,15253076.55,166931667.2,43743487.02
-13400,-,166931667.2,43743487.02
-13500,14017093.48,166931667.2,43743487.02
-13600,14167831.4,166931667.2,43743487.02
-13600,14017093.48,166931667.2,43743487.02
-13800,14696888.41,166931667.2,43743487.02
-13900,14167831.4,1.38E+12,14725198.87
-13900,14681806.14,2.60E+12,24957414.52
-14000,14681806.14,1.38E+12,14725198.87
-14000,14681806.14,6.51E+11,14725198.87
-14200,14696888.41,65207682.52,14725198.87
-14300,14696888.41,23741392.67,14725198.87
-15900,-,23741392.67,14725198.87
-15000,-,83755645.54,14725198.87
-15500,-,6.51E+11,14725198.87
-15700,16446846.22,1.54E+12,14725198.87
-15800,15836395.83,2.60E+12,24957414.52
-15800,-,1.59E+12,14725198.87
-15800,17084427.75,166931667.2,43743487.02
-14700,15836395.83,166931667.2,43743487.02
-14900,15373649.93,166931667.2,43743487.02
-14900,16092624.84,166931667.2,43743487.02
-15000,-,166931667.2,43743487.02
-15100,15253076.55,166931667.2,43743487.02
-15200,-,1.59E+12,14725198.87
-15200,15836395.83,2.60E+12,24957414.52
-15300,15836395.83,1.54E+12,14725198.87
-15300,15836395.83,6.51E+11,14725198.87
-15400,16092624.84,65207682.52,14725198.87
-15500,-,23741392.67,14725198.87
-17000,-,25735927.02,15962275.19
-16200,17749140.41,8.83E+11,15962275.19
-16800,17084427.75,8.83E+11,15962275.19
-16800,-,2.02E+12,15962275.19
-16800,-,3.59E+12,27054107.88
-16800,18440984.2,2.20E+12,15962275.19
-16900,-,180955736.8,47418414.12
-15900,16446846.22,180955736.8,47418414.12
-16100,16446846.22,180955736.8,47418414.12
-16100,-,180955736.8,47418414.12
-16200,-,180955736.8,47418414.12
-16300,-,180955736.8,47418414.12
-16300,17084427.75,2.20E+12,15962275.19
-16400,-,3.59E+12,27054107.88
-16400,-,2.02E+12,15962275.19
-16500,16446846.22,8.83E+11,15962275.19
-16600,-,80424771.93,15962275.19
-16600,-,25735927.02,15962275.19
-18700,18940508.4,10053096.49,19984016.44
-17400,-,80424771.93,19984016.44
-18000,-,90792027.69,19984016.44
-18200,-,152053084.4,19984016.44
-18300,18940508.4,3.89E+12,27054107.88
-18300,-,152053084.4,19984016.44
-18600,-,180955736.8,47418414.12
-17100,-,180955736.8,47418414.12
-17200,17084427.75,180955736.8,47418414.12
-17200,-,180955736.8,47418414.12
-17300,-,180955736.8,47418414.12
-17500,17749140.41,180955736.8,47418414.12
-17500,-,152053084.4,19984016.44
-17600,-,3.89E+12,27054107.88
-17800,-,1.66E+12,19984016.44
-17800,-,80424771.93,19984016.44
-17900,-,80424771.93,19984016.44
-18000,18384320.26,10053096.49,19984016.44
-23200,22847390.96,10053096.49,19984016.44
-19300,-,61575216.01,19984016.44
-21400,21436572.26,90792027.69,19984016.44
-21700,21436572.26,180955736.8,19984016.44
-22100,22128416.04,4.79E+12,27054107.88
-22500,22128416.04,152053084.4,19984016.44
-22800,22128416.04,180955736.8,47418414.12
-18700,-,180955736.8,47418414.12
-18900,-,180955736.8,47418414.12
-19000,19523827.67,180955736.8,47418414.12
-19000,-,180955736.8,47418414.12
-19400,-,180955736.8,47418414.12
-19600,20134278.07,125663706.1,19984016.44
-19700,-,4.79E+12,27054107.88
-19800,-,180955736.8,19984016.44
-19900,20134278.07,61575216.01,19984016.44
-20600,20771859.6,61575216.01,19984016.44
-20900,20771859.6,10053096.49,19984016.44
-25100,24366734.18,123162998.4,24180659.9
,-,123162998.4,24180659.9
,-,237582944.4,24180659.9
,-,6.68E+12,32735470.53
,-,218956441.6,24180659.9
,-,2.09E+12,57376281.08
-23600,22847390.96,218956441.6,57376281.08
-24000,23593497,2.09E+12,57376281.08
-24300,23593497,218956441.6,57376281.08
-24700,24366734.18,2.09E+12,57376281.08
-25500,25167102.48,218956441.6,57376281.08
-25900,25167102.48,1.46E+12,24180659.9
-26300,25994601.91,6.68E+12,32735470.53
-26600,25994601.91,2.44E+12,24180659.9
-27000,25994601.91,4.68E+11,24180659.9
-27400,27730994.16,2.40E+11,24180659.9
-27800,27730994.16,54495825.46,24180659.9
,-,0,0
